Name,Team,Pos,Count,Yards,Declined,Offsetting,Pre-Snap,Penalties,Week,Year
J.Jackson,Green Bay,CB,1,5,0,0,0,Defensive Holding (1),13,2018
J.Brendel,Miami,C,0,0,0,1,0,Offensive Holding (1),13,2018
T.Moore,San Francisco,DB,1,5,0,0,0,Player Out of Bounds on Kick (1),13,2018
W.Hernandez,N.Y. Giants,G,1,10,0,0,0,Offensive Holding (1),13,2018
M.Smith,San Francisco,LB,1,15,0,0,0,Unnecessary Roughness (1),13,2018
M.McGlinchey,San Francisco,OL,0,0,1,0,0,Ineligible Downfield Pass (1),13,2018
R.Alford,Atlanta,CB,1,13,0,0,0,Defensive Pass Interference (1),13,2018
T.Jones,Detroit,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2018
C.Davis,Tennessee,WR,1,10,0,0,0,Illegal Block Above the Waist (1),13,2018
M.Glowinski,Indianapolis,G,0,0,1,0,0,Offensive Holding (1),13,2018
O.Aboushi,Arizona,OL,1,5,0,0,1,False Start (1),13,2018
M.Cole,Arizona,C,0,0,1,0,0,Ineligible Downfield Pass (1),13,2018
E.Penny,N.Y. Giants,RB,1,10,0,0,0,Offensive Holding (1),13,2018
M.Ingram,LA Chargers,DE,1,10,0,0,0,Illegal Block Above the Waist (1),13,2018
J.Looney,Dallas,C,1,10,0,0,0,Offensive Holding (1),13,2018
X.Su'a-Filo,Dallas,G,1,10,0,0,0,Offensive Holding (1),13,2018
M.Crabtree,Baltimore,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2018
N.Vigil,Cincinnati,OLB,0,0,1,0,0,Defensive Holding (1),13,2018
J.Driskel,Cincinnati,QB,1,10,0,0,0,Intentional Grounding (1),13,2018
D.Daniels,Arizona,TE,1,5,0,0,1,False Start (1),13,2018
J.Crawford,Green Bay,LB,1,5,0,0,1,Illegal Formation (1),13,2018
D.Vitale,Green Bay,FB,0,0,1,0,1,Illegal Formation (1),13,2018
C.Reavis,Jacksonville,SAF,1,15,0,0,0,Fair Catch Interference (1),13,2018
M.Adams,Indianapolis,LB,1,15,0,0,0,Lowering the Head to Initiate Contact (1),13,2018
N.Hines,Indianapolis,RB,1,5,0,0,1,Illegal Shift (1),13,2018
T.Bryan,Jacksonville,DE,1,6,0,0,0,Unnecessary Roughness (1),13,2018
E.Boehm,Indianapolis,OL,1,10,0,0,0,Offensive Holding (1),13,2018
R.Greene,Jacksonville,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2018
R.Bush,Buffalo,DB,1,15,0,0,0,Roughing the Passer (1),13,2018
H.Phillips,Buffalo,DT,0,0,0,1,0,Tripping (1),13,2018
R.Foster,Buffalo,WR,1,10,0,0,0,Illegal Block Above the Waist (1),13,2018
C.Daniel,Chicago,QB,1,15,0,0,0,Horse Collar Tackle (1),13,2018
A.Hamilton,N.Y. Giants,CB,1,5,0,0,0,Illegal Touch Kick (1),13,2018
M.Ateman,Oakland,WR,1,10,0,0,0,Offensive Pass Interference (1),13,2018
G.Dieter,Kansas City,WR,1,10,0,0,0,Offensive Holding (1),13,2018
R.Parker,Kansas City,FS,0,0,1,0,0,Defensive Holding (1),13,2018
B.Niemann,Kansas City,LB,1,7,0,0,0,Offensive Holding (1),13,2018
S.Michel,New England,RB,1,5,0,0,1,False Start (1),13,2018
H.Hill,Minnesota,CB,1,20,0,0,0,Defensive Pass Interference (1),13,2018
L.Fort,Pittsburgh,LB,1,10,0,0,0,Offensive Holding (1),13,2018
C.LeBlanc,Philadelphia,CB,1,13,0,0,0,Defensive Pass Interference (1),13,2018
K.Alonso,Miami,LB,1,15,0,0,0,Lowering the Head to Initiate Contact (1),13,2018
D.Jones,Atlanta,LB,1,5,0,0,0,Illegal Use of Hands (1),13,2018
T.Bowser,Baltimore,LB,1,5,0,0,0,Defensive Holding (1),13,2018
V.Bell,New Orleans,SS,1,11,0,0,0,Roughing the Passer (1),13,2018
C.Leno,Chicago,T,1,5,0,0,1,False Start (1),13,2018
M.Pennel,N.Y. Jets,DT,1,5,0,0,1,Neutral Zone Infraction (1),13,2018
V.Miller,Denver,LB,3,15,0,0,3,Neutral Zone Infraction (3),14,2018
D.Dotson,Tampa Bay,T,2,15,1,0,1,"False Start (1), Face Mask (15 Yards) (1), Offensive Holding (1)",14,2018
D.Smith,Tampa Bay,OL,2,15,1,0,1,"Offensive Holding (2), False Start (1)",14,2018
Tyr.Smith,Dallas,OL,3,30,0,0,0,Offensive Holding (3),14,2018
P.Onwuasor,Baltimore,ILB,3,30,0,0,0,"Offensive Holding (1), Roughing the Passer (1), Defensive Holding (1)",14,2018
B.Parker,Oakland,OL,3,20,0,0,2,"False Start (1), Offensive Holding (1), Illegal Formation (1)",14,2018
X.Rhodes,Minnesota,CB,1,31,1,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",14,2018
B.Winters,N.Y. Jets,G,1,5,1,0,1,"False Start (1), Offensive Holding (1)",14,2018
J.Hurst,Baltimore,T,1,10,1,0,0,Offensive Holding (2),14,2018
M.Moses,Washington,T,2,10,0,0,2,False Start (2),14,2018
J.Parnell,Jacksonville,T,2,20,0,0,0,Offensive Holding (2),14,2018
B.Skrine,N.Y. Jets,DB,2,48,0,0,0,"Defensive Pass Interference (1), Roughing the Passer (1)",14,2018
R.Smith,Dallas,RB,2,13,0,0,1,"False Start (1), Offensive Holding (1)",14,2018
G.Glasgow,Detroit,OL,0,0,1,1,0,Offensive Holding (2),14,2018
A.Robinson,Detroit,DT,2,13,0,0,0,"Roughing the Passer (1), Illegal Use of Hands (1)",14,2018
R.Gregory,Dallas,DE,2,23,0,0,0,Roughing the Passer (2),14,2018
A.Whitworth,LA Rams,OL,2,10,0,0,2,False Start (2),14,2018
L.Tomlinson,San Francisco,OL,2,10,0,0,2,False Start (2),14,2018
M.Humphrey,Baltimore,DB,2,27,0,0,0,"Defensive Pass Interference (1), Lowering the Head to Initiate Contact (1)",14,2018
D.Dawkins,Buffalo,OL,2,15,0,0,1,"False Start (1), Chop Block (1)",14,2018
G.Stewart,Indianapolis,DL,1,5,1,0,0,Illegal Use of Hands (2),14,2018
K.Zeitler,Cleveland,OL,2,17,0,0,0,Offensive Holding (2),14,2018
B.Hart,Cincinnati,T,2,10,0,0,2,False Start (2),14,2018
R.Jensen,Tampa Bay,OL,2,25,0,0,0,"Unnecessary Roughness (1), Offensive Holding (1)",14,2018
C.Roullier,Washington,OL,2,10,0,0,1,"False Start (1), Ineligible Downfield Pass (1)",14,2018
M.Fitzpatrick,Miami,DB,2,46,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",14,2018
C.Clark,Carolina,T,1,5,1,0,1,"False Start (1), Offensive Holding (1)",14,2018
S.Cravens,Denver,DB,2,10,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",14,2018
G.Robinson,Cleveland,T,1,10,0,1,0,"Face Mask (15 Yards) (1), Offensive Holding (1)",14,2018
C.Munnerlyn,Carolina,DB,1,5,0,1,0,"Unsportsmanlike Conduct (1), Defensive Holding (1)",14,2018
D.Davis,New Orleans,LB,2,20,0,0,0,"Defensive Holding (1), Lowering the Head to Initiate Contact (1)",14,2018
M.Adams,Indianapolis,LB,1,15,1,0,0,"Unnecessary Roughness (1), Defensive Holding (1)",14,2018
R.Foster,Buffalo,WR,2,20,0,0,0,Offensive Pass Interference (2),14,2018
I.Thomas,Carolina,TE,2,25,0,0,0,"Illegal Block Above the Waist (1), Unsportsmanlike Conduct (1)",14,2018
D.Jones,Atlanta,LB,1,5,0,1,0,"Illegal Contact (1), Unsportsmanlike Conduct (1)",14,2018
Z.Kerr,Denver,DE,1,5,1,0,1,"Offensive Holding (1), Defensive Offside (1)",14,2018
D.Amerson,Arizona,DB,2,15,0,0,0,"Illegal Contact (1), Illegal Block Above the Waist (1)",14,2018
G.Hodges,Arizona,LB,1,8,0,1,0,"Face Mask (15 Yards) (1), Defensive Holding (1)",14,2018
B.Cooks,LA Rams,WR,2,15,0,0,1,"Illegal Shift (1), Illegal Block Above the Waist (1)",14,2018
T.Carrie,Cleveland,DB,2,15,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",14,2018
P.Chung,New England,SS,1,5,0,0,0,Defensive Holding (1),14,2018
K.Jackson,Houston,CB,1,5,0,0,0,Defensive Holding (1),14,2018
C.Newton,Carolina,QB,1,5,0,0,1,Illegal Motion (1),14,2018
D.Morgan,Tennessee,OLB,1,15,0,0,0,Roughing the Passer (1),14,2018
P.Peterson,Arizona,CB,0,0,1,0,0,Defensive Holding (1),14,2018
T.Suggs,Baltimore,OLB,1,5,0,0,1,Encroachment (1),14,2018
J.Bushrod,New Orleans,T,1,10,0,0,0,Offensive Holding (1),14,2018
F.Cox,Philadelphia,DL,1,10,0,0,0,Roughing the Passer (1),14,2018
B.Wagner,Seattle,LB,1,15,0,0,0,Unnecessary Roughness (1),14,2018
J.Develin,New England,FB,1,10,0,0,0,Offensive Holding (1),14,2018
M.Cannon,New England,OL,1,5,0,0,1,False Start (1),14,2018
E.Fisher,Kansas City,T,1,5,0,0,1,Illegal Formation (1),14,2018
K.Allen,LA Chargers,WR,1,10,0,0,0,Offensive Holding (1),14,2018
J.Addae,LA Chargers,DB,1,1,0,0,0,Defensive Holding (1),14,2018
D.Sorensen,Kansas City,DB,1,15,0,0,0,Unnecessary Roughness (1),14,2018
T.Lewan,Tennessee,OL,0,0,1,0,0,Illegal Block Above the Waist (1),14,2018
C.Linsley,Green Bay,C,0,0,0,1,0,Unsportsmanlike Conduct (1),14,2018
J.Bitonio,Cleveland,OL,1,5,0,0,0,Ineligible Downfield Pass (1),14,2018
J.Matthews,Atlanta,OL,1,10,0,0,0,Offensive Holding (1),14,2018
Z.Ertz,Philadelphia,TE,1,9,0,0,0,Illegal Block Above the Waist (1),14,2018
E.Westbrooks,LA Rams,DT,1,5,0,0,1,Encroachment (1),14,2018
L.Joseph,Minnesota,DT,1,5,0,0,0,Illegal Use of Hands (1),14,2018
M.Addison,Carolina,LB,1,3,0,0,1,Defensive Offside (1),14,2018
J.Clowney,Houston,OLB,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
D.Lawrence,Dallas,DL,1,15,0,0,0,Unnecessary Roughness (1),14,2018
B.Jacobs,Carolina,LB,0,0,0,1,0,Offensive Holding (1),14,2018
L.Williams,N.Y. Jets,DE,1,15,0,0,0,Roughing the Passer (1),14,2018
L.Smith,Oakland,TE,1,5,0,0,1,False Start (1),14,2018
A.Cann,Jacksonville,OL,1,10,0,0,0,Offensive Holding (1),14,2018
B.Dupree,Pittsburgh,LB,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
D.Harris,Kansas City,TE,0,0,0,1,0,Offensive Holding (1),14,2018
K.Lamm,Houston,T,1,5,0,0,1,False Start (1),14,2018
S.Roberts,Oakland,WR,1,5,0,0,1,False Start (1),14,2018
J.Gresham,Arizona,TE,1,10,0,0,0,Offensive Holding (1),14,2018
S.Diggs,Minnesota,WR,1,10,0,0,0,Offensive Holding (1),14,2018
C.Geathers,Indianapolis,SS,1,10,0,0,0,Offensive Holding (1),14,2018
J.Bellamy,Chicago,WR,1,15,0,0,0,Chop Block (1),14,2018
S.Mason,New England,OL,0,0,0,1,0,Chop Block (1),14,2018
J.Feliciano,Oakland,G,1,10,0,0,0,Offensive Holding (1),14,2018
B.Dunn,Houston,NT,1,5,0,0,0,Defensive Holding (1),14,2018
D.Campbell,Atlanta,OLB,1,15,0,0,0,Unnecessary Roughness (1),14,2018
M.Jackson,Jacksonville,DT,0,0,1,0,1,Defensive Offside (1),14,2018
R.Stanley,Baltimore,OL,1,10,0,0,0,Offensive Holding (1),14,2018
T.Hill,Kansas City,WR,1,5,0,0,1,False Start (1),14,2018
C.Hayward Jr.,LA Chargers,CB,1,9,0,0,0,Defensive Pass Interference (1),14,2018
T.Williams,Washington,T,0,0,1,0,0,Offensive Holding (1),14,2018
J.James,Pittsburgh,TE,1,9,0,0,0,Offensive Holding (1),14,2018
T.Gurley,LA Rams,RB,1,5,0,0,1,Illegal Shift (1),14,2018
C.Fejedelem,Cincinnati,DB,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
A.Branch,Miami,DE,1,5,0,0,0,Illegal Use of Hands (1),14,2018
A.Mack,Atlanta,C,1,10,0,0,0,Offensive Holding (1),14,2018
B.Poole,Atlanta,DB,0,0,1,0,0,Illegal Contact (1),14,2018
B.Massie,Chicago,T,1,5,0,0,1,Illegal Formation (1),14,2018
J.Conklin,Tennessee,T,1,10,0,0,0,Offensive Holding (1),14,2018
T.Flowers,New England,LB,1,5,0,0,0,Defensive Holding (1),14,2018
D.Robinson,Kansas City,WR,1,5,0,0,1,False Start (1),14,2018
J.Jenkins,N.Y. Jets,LB,1,6,0,0,0,Unnecessary Roughness (1),14,2018
M.Judon,Baltimore,LB,1,15,0,0,0,Unnecessary Roughness (1),14,2018
J.Spriggs,Green Bay,T,1,5,0,0,1,False Start (1),14,2018
L.Tunsil,Miami,OL,1,10,0,0,0,Illegal Use of Hands (1),14,2018
J.Simmons,Denver,DB,1,5,0,0,0,Defensive Holding (1),14,2018
E.Elliott,Dallas,RB,1,15,0,0,0,Lowering the Head to Initiate Contact (1),14,2018
E.Ogbah,Cleveland,LB,1,5,0,0,1,Illegal Formation (1),14,2018
B.Braunecker,Chicago,TE,1,5,0,0,1,False Start (1),14,2018
A.Brown,Dallas,DB,1,5,0,0,0,Illegal Contact (1),14,2018
T.Nsekhe,Washington,T,1,10,0,0,0,Illegal Use of Hands (1),14,2018
M.Ioannidis,Washington,DT,1,15,0,0,0,Unnecessary Roughness (1),14,2018
E.Tomlinson,N.Y. Jets,TE,1,14,0,0,0,Unnecessary Roughness (1),14,2018
K.Golladay,Detroit,WR,1,10,0,0,0,Offensive Holding (1),14,2018
S.Thomas,San Francisco,DE,1,15,0,0,0,Roughing the Passer (1),14,2018
G.Kittle,San Francisco,TE,1,5,0,0,1,False Start (1),14,2018
J.Sheard,Indianapolis,DE,1,0,0,0,0,Defensive Pass Interference (1),14,2018
Q.Wilson,Indianapolis,CB,1,5,0,0,0,Defensive Holding (1),14,2018
R.Douglas,Philadelphia,CB,1,15,0,0,0,Face Mask (15 Yards) (1),14,2018
D.Smoot,Jacksonville,DL,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
M.Lee,Oakland,LB,1,15,0,0,0,Unnecessary Roughness (1),14,2018
N.Robey-Coleman,LA Rams,DB,1,7,0,0,0,Defensive Pass Interference (1),14,2018
R.Wagner,Detroit,T,1,10,0,0,0,Offensive Holding (1),14,2018
T.White,Buffalo,DB,1,4,0,0,0,Defensive Holding (1),14,2018
D.Peko,Denver,DT,1,5,0,0,0,Defensive Holding (1),14,2018
C.Lynch,Tampa Bay,LB,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
W.Schweitzer,Atlanta,G,1,10,0,0,0,Offensive Holding (1),14,2018
T.Sambrailo,Atlanta,T,1,5,0,0,1,False Start (1),14,2018
M.Hooker,Indianapolis,DB,1,4,0,0,0,Unnecessary Roughness (1),14,2018
E.Lee,San Francisco,OLB,1,10,0,0,0,Offensive Holding (1),14,2018
B.Baker,Arizona,DB,1,25,0,0,0,Defensive Pass Interference (1),14,2018
M.Nicholson,Washington,FS,1,10,0,0,0,Offensive Holding (1),14,2018
Z.Line,New Orleans,FB,1,10,0,0,0,Offensive Holding (1),14,2018
R.Hill,Minnesota,T,0,0,1,0,0,Offensive Holding (1),14,2018
J.Poyer,Buffalo,DB,1,5,0,0,1,Illegal Formation (1),14,2018
J.Doctson,Washington,WR,1,15,0,0,0,Taunting (1),14,2018
A.Witherspoon,San Francisco,CB,1,10,0,0,0,Tripping (1),14,2018
M.Canady,Baltimore,CB,0,0,0,1,0,Illegal Block Above the Waist (1),14,2018
C.Graham,Philadelphia,FS,1,5,0,0,0,Defensive Holding (1),14,2018
T.McTyer,Miami,DB,1,5,0,0,0,Defensive Holding (1),14,2018
A.Auclair,Tampa Bay,TE,1,9,0,0,0,Unnecessary Roughness (1),14,2018
J.Willis,Cincinnati,DE,1,5,0,0,1,Defensive Offside (1),14,2018
A.Butler,New England,DT,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
D.Kazee,Atlanta,SS,1,15,0,0,0,Lowering the Head to Initiate Contact (1),14,2018
A.Redmond,Cincinnati,G,1,4,0,0,1,False Start (1),14,2018
F.Oluokun,Atlanta,LB,1,5,0,0,0,Defensive Holding (1),14,2018
Q.Nelson,Indianapolis,OL,1,5,0,0,1,False Start (1),14,2018
F.Moreau,Washington,CB,1,25,0,0,0,Defensive Pass Interference (1),14,2018
T.Moton,Carolina,OL,1,10,0,0,0,Offensive Holding (1),14,2018
D.Jackson,Carolina,DB,1,5,0,0,1,Defensive Offside (1),14,2018
T.Flowers,Seattle,CB,1,5,0,0,0,Defensive Holding (1),14,2018
A.Williamson,N.Y. Jets,LB,1,5,0,0,0,Illegal Contact (1),14,2018
K.Miller,Oakland,OL,1,10,0,0,0,Offensive Holding (1),14,2018
U.Nwosu,LA Chargers,LB,1,5,0,0,1,Illegal Formation (1),14,2018
M.Bennett,Philadelphia,DE,0,0,1,0,1,Defensive Offside (1),14,2018
M.Nzeocha,San Francisco,LB,1,5,0,0,0,Running Into the Kicker (1),14,2018
D.Reed,San Francisco,FS,1,2,0,0,0,Defensive Pass Interference (1),14,2018
F.Ragnow,Detroit,OL,1,10,0,0,0,Offensive Holding (1),14,2018
I.Yiadom,Denver,CB,1,2,0,0,0,Defensive Pass Interference (1),14,2018
D.Moncrief,Jacksonville,WR,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
D.Goedert,Philadelphia,TE,1,10,0,0,0,Offensive Pass Interference (1),14,2018
G.Odum,Indianapolis,DB,1,10,0,0,0,Illegal Blindside Block (1),14,2018
A.Exum,San Francisco,SS,1,15,0,0,0,Unnecessary Roughness (1),14,2018
N.Suh,LA Rams,DT,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
J.Graham,Green Bay,TE,1,10,0,0,0,Offensive Pass Interference (1),14,2018
R.Harrison,Jacksonville,SS,1,20,0,0,0,Defensive Pass Interference (1),14,2018
J.Baker,Miami,LB,0,0,1,0,0,Defensive Holding (1),14,2018
S.Jones,Philadelphia,CB,0,0,1,0,0,Defensive Pass Interference (1),14,2018
B.Chubb,Denver,LB,1,5,0,0,0,Defensive Holding (1),14,2018
P.Mahomes,Kansas City,QB,1,8,0,0,0,Intentional Grounding (1),14,2018
J.Jones,Denver,LB,0,0,1,0,0,Running Into the Kicker (1),14,2018
R.Gage,Atlanta,WR,1,5,0,0,1,False Start (1),14,2018
T.Whitehead,Oakland,OLB,1,15,0,0,0,Face Mask (15 Yards) (1),14,2018
R.Sherman,San Francisco,CB,1,5,0,0,0,Defensive Holding (1),14,2018
D.Moore,Carolina,WR,1,5,0,0,1,False Start (1),14,2018
J.Attaochu,N.Y. Jets,LB,0,0,1,0,1,Defensive Offside (1),14,2018
V.Vea,Tampa Bay,DL,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
A.Wylie,Kansas City,OL,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
G.Stroman,Washington,CB,0,0,1,0,0,Invalid Fair Catch Signal (1),14,2018
A.Alexander,Washington,DB,1,10,0,0,0,Offensive Holding (1),14,2018
E.Apple,New Orleans,CB,1,9,0,0,0,Defensive Pass Interference (1),14,2018
G.Conley,Oakland,CB,1,5,0,0,0,Defensive Holding (1),14,2018
D.Nnadi,Kansas City,DL,1,5,0,0,1,Encroachment (1),14,2018
D.Harrison,Detroit,DT,0,0,1,0,1,Defensive Offside (1),14,2018
A.Moore,Houston,DB,1,5,0,0,0,Ineligible Downfield Kick (1),14,2018
De.Thomas,Houston,WR,1,5,0,0,1,False Start (1),14,2018
B.Price,Cincinnati,C,1,5,0,0,1,False Start (1),14,2018
M.Lewis,Green Bay,TE,1,5,0,0,1,False Start (1),14,2018
J.Jackson,Green Bay,CB,1,5,0,0,0,Defensive Holding (1),14,2018
A.Jones,Green Bay,RB,1,5,0,0,1,False Start (1),14,2018
J.Hankins,Oakland,DL,1,15,0,0,0,Face Mask (15 Yards) (1),14,2018
J.Brown,N.Y. Giants,G,1,5,0,0,1,False Start (1),14,2018
R.Alford,Atlanta,CB,1,6,0,0,0,Defensive Pass Interference (1),14,2018
M.Glowinski,Indianapolis,G,1,5,0,0,1,False Start (1),14,2018
J.Mauro,N.Y. Giants,DE,1,13,0,0,0,Roughing the Passer (1),14,2018
C.Wheeler,N.Y. Giants,T,0,0,1,0,0,Offensive Holding (1),14,2018
M.Cole,Arizona,C,1,5,0,0,1,False Start (1),14,2018
J.Richards,LA Chargers,DB,1,8,0,0,0,Offensive Holding (1),14,2018
N.Nelson,Oakland,CB,1,15,0,0,0,Fair Catch Interference (1),14,2018
W.Teller,Buffalo,G,1,3,0,0,1,False Start (1),14,2018
E.Flowers,Jacksonville,T,0,0,1,0,0,Offensive Holding (1),14,2018
M.Harris,San Francisco,LB,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
M.Ingram,LA Chargers,DE,1,5,0,0,1,Defensive Offside (1),14,2018
J.Looney,Dallas,C,1,10,0,0,0,Offensive Holding (1),14,2018
M.Crabtree,Baltimore,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2018
J.Whitehead,Cleveland,DB,0,0,0,1,0,Unnecessary Roughness (1),14,2018
K.Alonso,Miami,LB,0,0,0,1,0,Horse Collar Tackle (1),14,2018
B.Butler,Miami,WR,1,10,0,0,0,Offensive Pass Interference (1),14,2018
A.Howard,Washington,T,1,10,0,0,0,Offensive Holding (1),14,2018
F.Brown,Green Bay,DE,1,7,0,0,0,Offensive Holding (1),14,2018
I.Oliver,Atlanta,DB,1,5,0,0,0,Defensive Holding (1),14,2018
D.Senat,Atlanta,DT,1,5,0,0,1,Encroachment (1),14,2018
S.Means,Atlanta,LB,1,5,0,0,1,Neutral Zone Infraction (1),14,2018
T.Bowser,Baltimore,LB,0,0,1,0,0,Offensive Holding (1),14,2018
V.Bell,New Orleans,SS,0,0,1,0,0,Defensive Pass Interference (1),14,2018
K.Minter,Tampa Bay,LB,1,5,0,0,1,False Start (1),14,2018
J.Rodgers,Tampa Bay,RB,0,0,1,0,0,Offensive Holding (1),14,2018
R.Bullock,Cincinnati,K,0,0,1,0,0,Illegal Touch Kick (1),14,2018
C.Keenum,Denver,QB,1,15,0,0,0,Intentional Grounding (1),14,2018
E.Lee,Detroit,DE,1,15,0,0,0,Face Mask (15 Yards) (1),14,2018
N.Grigsby,Detroit,LB,1,10,0,0,0,Offensive Holding (1),14,2018
D.Gardeck,Arizona,LB,1,10,0,0,0,Offensive Holding (1),14,2018
J.Barksdale,Arizona,T,1,10,0,0,0,Offensive Holding (1),14,2018
C.Gossett,Arizona,OL,0,0,0,1,0,Offensive Holding (1),14,2018
E.Harris,Oakland,DB,1,15,0,0,0,Face Mask (15 Yards) (1),14,2018
J.Kelly,LA Rams,RB,1,10,0,0,0,Offensive Holding (1),14,2018
B.Witzmann,Chicago,G,1,5,0,0,1,False Start (1),14,2018
M.Alexander,Seattle,DB,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
J.Simmons,Seattle,G,1,15,0,0,0,Unnecessary Roughness (1),14,2018
M.Ford,Detroit,CB,0,0,0,1,0,Defensive Pass Interference (1),14,2018
A.Robinson,Chicago,WR,1,10,0,0,0,Illegal Block Above the Waist (1),14,2018
D.Dawkins,Buffalo,OL,1,5,2,0,0,"Offensive Holding (2), Ineligible Downfield Pass (1)",15,2018
R.Gage,Atlanta,WR,2,20,0,1,0,"Unnecessary Roughness (1), Offensive Holding (1), Illegal Block Above the Waist (1)",15,2018
J.Edelman,New England,WR,2,10,0,0,2,"False Start (1), Illegal Formation (1)",15,2018
J.Sweezy,Seattle,OL,2,20,0,0,0,Offensive Holding (2),15,2018
M.Cannon,New England,OL,2,15,0,0,1,"False Start (1), Offensive Holding (1)",15,2018
D.Slay,Detroit,CB,1,23,1,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",15,2018
L.Johnson,Philadelphia,OL,1,10,1,0,0,"Offensive Holding (1), Illegal Block Above the Waist (1)",15,2018
D.Sorensen,Kansas City,DB,1,5,1,0,1,"Defensive Offside (1), Defensive Holding (1)",15,2018
M.Moses,Washington,T,2,13,0,0,1,"False Start (1), Offensive Holding (1)",15,2018
K.Stills,Miami,WR,2,15,0,0,1,"False Start (1), Offensive Holding (1)",15,2018
W.Parks,Denver,DB,1,10,1,0,0,"Illegal Block Above the Waist (1), Defensive Holding (1)",15,2018
M.Thomas,New Orleans,WR,0,0,1,1,0,"Unnecessary Roughness (1), Offensive Holding (1)",15,2018
J.Spriggs,Green Bay,T,2,15,0,0,1,"False Start (1), Offensive Holding (1)",15,2018
T.White,Buffalo,DB,0,0,1,1,0,"Defensive Pass Interference (1), Defensive Holding (1)",15,2018
P.Elflein,Minnesota,G,2,15,0,0,0,"Illegal Use of Hands (1), Ineligible Downfield Pass (1)",15,2018
M.Garrett,Cleveland,DL,1,5,1,0,2,Defensive Offside (2),15,2018
E.Pocic,Seattle,OL,2,20,0,0,0,Offensive Holding (2),15,2018
D.Feeney,LA Chargers,G,1,10,1,0,0,"Offensive Holding (1), Tripping (1)",15,2018
K.Fuller,Kansas City,CB,2,13,0,0,0,"Defensive Pass Interference (1), Defensive Holding (1)",15,2018
J.Alexander,Green Bay,DB,2,13,0,0,0,"Defensive Pass Interference (1), Offside on Free Kick (1)",15,2018
T.Brown,New England,OL,2,15,0,0,1,"False Start (1), Offensive Holding (1)",15,2018
B.Perriman,Cleveland,WR,1,5,0,1,1,"Unnecessary Roughness (1), Illegal Shift (1)",15,2018
J.Sprinkle,Washington,TE,1,7,1,0,1,"Illegal Block Above the Waist (1), Illegal Formation (1)",15,2018
J.Mauro,N.Y. Giants,DE,2,7,0,0,1,"Face Mask (15 Yards) (1), Neutral Zone Infraction (1)",15,2018
J.Looney,Dallas,C,2,20,0,0,0,Offensive Holding (2),15,2018
K.Cunningham,Arizona,OL,2,20,0,0,0,Offensive Holding (2),15,2018
T.McGill,LA Chargers,DT,1,5,0,1,2,"Defensive Offside (1), Encroachment (1)",15,2018
J.Ross,Cincinnati,WR,2,20,0,0,0,Illegal Block Above the Waist (2),15,2018
U.Eligwe,N.Y. Giants,LB,2,17,0,0,0,Illegal Block Above the Waist (2),15,2018
K.Jackson,Houston,CB,1,5,0,0,0,Defensive Holding (1),15,2018
B.Roethlisberger,Pittsburgh,QB,1,10,0,0,0,Intentional Grounding (1),15,2018
A.Castonzo,Indianapolis,T,1,10,0,0,0,Illegal Block Above the Waist (1),15,2018
C.Boling,Cincinnati,G,1,10,0,0,0,Offensive Holding (1),15,2018
R.Saffold,LA Rams,G,1,5,0,0,1,False Start (1),15,2018
J.Watt,Houston,DE,1,5,0,0,1,Neutral Zone Infraction (1),15,2018
G.Atkins,Cincinnati,DT,1,5,0,0,1,Neutral Zone Infraction (1),15,2018
L.LaDouceur,Dallas,LS,1,10,0,0,0,Offensive Holding (1),15,2018
T.Hilton,Indianapolis,WR,1,15,0,0,0,Taunting (1),15,2018
B.Wagner,Seattle,LB,1,15,0,0,0,Face Mask (15 Yards) (1),15,2018
G.Celek,San Francisco,TE,1,8,0,0,0,Offensive Holding (1),15,2018
D.DeCastro,Pittsburgh,G,1,4,0,0,0,Offensive Holding (1),15,2018
R.Allen,New England,P,1,5,0,0,1,False Start (1),15,2018
T.Turner,Carolina,G,1,10,0,0,0,Offensive Holding (1),15,2018
G.Quin,Detroit,FS,0,0,1,0,0,Defensive Holding (1),15,2018
M.Evans,Tampa Bay,WR,1,10,0,0,0,Offensive Pass Interference (1),15,2018
J.Ellis,Oakland,DT,0,0,1,0,0,Defensive Holding (1),15,2018
